Class,Red,Green,Blue
Soil,172,146,115
Soil,192,170,125
Soil,212,186,136
Soil,231,197,149
Soil,240,216,161
Soil,248,222,169
Soil,255,212,172
Soil,253,205,174
Soil,248,206,174
Soil,243,226,170
Soil,246,230,167
Soil,253,232,163
Soil,255,235,158
Soil,255,238,154
Soil,255,238,151
Soil,254,216,159
Soil,255,208,168
Soil,255,220,177
Soil,255,231,176
Soil,255,243,175
Soil,255,252,175
Soil,255,248,178
Soil,255,241,181
Soil,255,228,185
Soil,255,230,184
Soil,255,240,179
Soil,255,238,174
Soil,255,240,174
Soil,255,245,180
Soil,255,240,186
Soil,255,244,193
Soil,255,255,197
Soil,255,255,202
Soil,255,255,204
Soil,255,255,196
Soil,255,255,187
Soil,255,252,179
Soil,255,234,178
Soil,255,227,177
Soil,255,231,176
Soil,255,228,167
Soil,255,227,158
Soil,255,227,148
Soil,255,219,153
Soil,255,213,161
Soil,255,218,170
Soil,255,219,173
Soil,255,218,172
Soil,251,217,169
Soil,247,217,167
Soil,243,218,165
Soil,249,221,163
Soil,255,223,163
Soil,255,222,167
Soil,255,223,172
Soil,251,222,175
Soil,240,213,173
Soil,238,208,172
Soil,241,207,171
Soil,245,222,172
Soil,250,233,172
Soil,255,240,172
Soil,255,229,173
Soil,255,226,173
Soil,255,242,174
Soil,255,237,176
Soil,255,229,178
Soil,255,237,180
Soil,255,246,182
Soil,255,255,184
Soil,255,244,186
Soil,255,234,186
Soil,255,230,183
Soil,255,228,180
Soil,255,228,177
Soil,255,229,174
Soil,255,228,172
Soil,255,227,171
Soil,255,226,174
Soil,255,225,177
Soil,255,222,181
Soil,255,228,186
Soil,255,239,191
Soil,255,255,198
Soil,255,253,177
Soil,255,233,152
Soil,245,191,127
Soil,205,160,122
Soil,172,141,125
Soil,193,159,128
Soil,216,178,135
Soil,240,201,146
Soil,247,212,158
Soil,255,220,165
Soil,255,223,169
Soil,255,241,187
Soil,255,255,185
Soil,255,251,181
Soil,255,247,178
Soil,255,243,176
Soil,255,244,181
Soil,255,252,187
Soil,255,255,192
Soil,255,255,191
Soil,255,255,189
Soil,255,252,187
Soil,255,247,185
Soil,255,245,183
Soil,255,243,181
Soil,255,242,181
Soil,255,241,184
Soil,255,234,188
Soil,255,230,187
Soil,255,233,181
Soil,255,239,176
Soil,255,243,173
Soil,255,229,174
Soil,255,225,176
Soil,255,226,177
Soil,255,237,179
Soil,255,248,181
Soil,255,255,184
Soil,255,255,189
Soil,255,255,195
Soil,255,255,201
Soil,255,255,210
Soil,255,255,221
Soil,255,255,232
Soil,255,255,228
Soil,255,255,218
Soil,255,239,207
Soil,255,216,196
Soil,251,196,184
Soil,234,198,172
Soil,218,189,156
Soil,203,169,137
Soil,206,168,119
Soil,208,173,118
Soil,209,184,147
Soil,222,200,176
Soil,240,218,196
Soil,255,241,186
Soil,255,249,176
Soil,255,249,167
Soil,255,231,172
Soil,255,220,176
Soil,255,216,181
Soil,255,221,179
Soil,255,229,178
Soil,255,237,176
Soil,255,240,177
Soil,255,241,180
Soil,255,236,183
Soil,255,234,184
Soil,255,231,185
Soil,255,209,186
Soil,255,207,182
Soil,255,225,172
Soil,255,255,163
Soil,255,255,153
Soil,255,214,142
Soil,251,182,131
Soil,218,162,123
Soil,185,168,125
Soil,166,158,126
Soil,154,142,125
Soil,141,129,115
Soil,136,113,103
Soil,136,97,93
Soil,136,102,94
Soil,135,108,95
Soil,132,115,97
Soil,130,109,97
Soil,132,108,96
Soil,147,124,94
Soil,162,134,102
Soil,177,144,114
Soil,199,172,126
Soil,220,188,139
Soil,241,198,154
Soil,248,209,169
Soil,254,218,180
Soil,255,219,185
Soil,255,227,190
Soil,255,241,191
Soil,255,255,186
Soil,255,255,181
Soil,255,245,176
Soil,255,244,168
Soil,255,240,162
Soil,255,234,157
Soil,255,218,166
Soil,255,214,176
Soil,255,225,185
Soil,255,235,182
Soil,255,245,179
Soil,255,255,175
Soil,255,254,177
Soil,255,243,180
Soil,255,223,183
Soil,255,221,182
Soil,255,231,177
Soil,255,223,172
Soil,255,221,171
Soil,255,227,174
Soil,255,216,177
Soil,255,218,181
Soil,255,243,186
Soil,255,255,191
Soil,255,255,194
Soil,255,255,188
Soil,255,251,181
Soil,255,248,175
Soil,255,237,174
Soil,255,232,172
Soil,255,235,171
Soil,255,229,162
Soil,255,226,153
Soil,255,229,144
Soil,255,217,149
Soil,255,204,158
Soil,255,205,167
Soil,255,210,172
Soil,255,217,174
Soil,255,218,176
Soil,254,222,176
Soil,253,229,174
Soil,251,225,172
Soil,251,221,171
Soil,251,219,173
Soil,250,216,175
Soil,247,213,176
Soil,243,211,175
Soil,245,210,173
Soil,250,211,172
Soil,255,233,177
Soil,255,245,180
Soil,255,248,184
Soil,255,244,183
Soil,255,244,182
Soil,255,253,181
Soil,255,248,181
Soil,255,240,180
Soil,255,244,180
Soil,255,246,181
Soil,255,247,182
Soil,255,241,184
Soil,255,236,183
Soil,255,233,180
Soil,255,231,177
Soil,255,229,175
Soil,255,229,172
Soil,255,228,169
Soil,255,226,167
Soil,255,223,170
Soil,255,219,173
Soil,255,216,176
Soil,255,218,178
Soil,255,219,180
Soil,255,220,183
Soil,255,221,168
Soil,255,214,150
Soil,244,187,130
Soil,230,175,130
Soil,217,171,137
Soil,227,202,143
Soil,240,215,148
Soil,254,217,154
Soil,255,220,161
Soil,255,222,166
Soil,255,255,206
Soil,255,242,188
Soil,255,252,188
Soil,255,248,183
Soil,255,243,177
Soil,255,239,172
Soil,255,235,177
Soil,255,237,185
Soil,255,255,194
Soil,255,255,195
Soil,255,251,193
Soil,255,251,189
Soil,255,255,188
Soil,255,255,188
Soil,255,251,189
Soil,255,245,191
Soil,255,245,195
Soil,255,243,200
Soil,255,243,199
Soil,255,250,188
Soil,255,249,178
Soil,255,244,172
Soil,255,230,175
Soil,255,228,179
Soil,255,233,182
Soil,255,253,184
Soil,255,255,186
Soil,255,255,189
Soil,255,255,191
Soil,255,255,193
Soil,255,255,196
Soil,255,255,217
Soil,255,255,228
Soil,255,255,224
Soil,255,255,214
Soil,255,238,204
Soil,255,222,194
Soil,255,214,183
Soil,235,217,173
Soil,208,202,159
Soil,182,168,140
Soil,194,154,122
Soil,208,158,118
Soil,221,187,144
Soil,237,215,171
Soil,255,238,192
Soil,255,249,186
Soil,255,250,180
Soil,255,241,173
Soil,255,224,173
Soil,255,218,173
Soil,255,224,173
Soil,255,226,174
Soil,255,231,173
Soil,255,242,173
Soil,255,244,175
Soil,255,244,178
Soil,255,247,180
Soil,255,249,182
Soil,255,248,183
Soil,255,224,184
Soil,255,212,178
Soil,255,214,166
Soil,250,222,155
Soil,247,215,143
Soil,245,178,129
Soil,230,162,116
Soil,210,158,109
Soil,188,177,118
Soil,172,164,127
Soil,159,141,132
Soil,146,124,120
Soil,138,109,109
Soil,135,95,97
Soil,132,101,96
Soil,127,108,96
Soil,121,114,96
Soil,115,117,99
Soil,118,122,101
Soil,140,133,104
Soil,161,145,113
Soil,181,160,125
Soil,205,188,137
Soil,228,202,148
Soil,251,207,159
Soil,255,213,171
Soil,255,220,179
Soil,255,225,184
Soil,255,237,190
Soil,255,252,193
Soil,255,255,189
Soil,255,255,186
Soil,255,248,182
Soil,255,246,176
Soil,255,240,169
Soil,255,230,163
Soil,255,217,183
Soil,255,228,194
Soil,255,236,188
Soil,255,245,182
Soil,255,255,176
Soil,255,255,177
Soil,255,255,179
Soil,255,243,182
Soil,255,239,179
Soil,255,241,175
Soil,255,229,170
Soil,255,225,167
Soil,255,228,167
Soil,255,222,167
Soil,255,221,169
Soil,255,235,175
Soil,255,250,180
Soil,255,255,184
Soil,255,248,180
Soil,255,244,176
Soil,255,245,172
Soil,255,243,169
Soil,255,240,166
Soil,255,239,164
Soil,255,229,156
Soil,254,226,147
Soil,255,237,138
Soil,255,217,144
Soil,255,195,155
Soil,255,191,165
Soil,255,200,170
Soil,255,214,172
Soil,255,216,174
Soil,255,219,173
Soil,255,225,171
Soil,253,222,169
Soil,244,217,169
Soil,236,214,173
Soil,239,206,176
Soil,243,200,178
Soil,247,205,176
Soil,252,205,175
Soil,255,205,174
Soil,255,235,179
Soil,255,251,185
Soil,255,253,191
Soil,255,252,191
Soil,255,252,190
Soil,255,254,188
Soil,255,249,185
Soil,255,243,182
Soil,255,246,179
Soil,255,246,179
Soil,255,245,180
Soil,255,241,181
Soil,255,238,181
Soil,255,238,178
Soil,255,233,176
Soil,255,230,173
Soil,255,230,169
Soil,255,227,166
Soil,255,224,164
Soil,255,218,166
Soil,255,214,168
Soil,255,212,171
Soil,255,214,169
Soil,255,208,168
Soil,248,196,168
Soil,237,193,159
Soil,232,190,148
Soil,243,180,135
Soil,254,196,141
Soil,255,221,153
Soil,255,255,165
Soil,255,255,168
Soil,255,232,166
Soil,255,230,166
Soil,255,228,167
Soil,255,227,172
Soil,255,218,173
Soil,255,230,171
Soil,255,238,174
Soil,255,242,178
Soil,255,240,182
Soil,255,249,185
Soil,255,255,186
Soil,255,253,188
Soil,255,243,186
Soil,255,230,182
Soil,255,222,179
Soil,255,218,173
Soil,255,217,165
Soil,236,209,158
Soil,214,193,148
Soil,192,165,136
Soil,172,151,124
Soil,152,139,114
Soil,133,130,108
Soil,130,126,100
Soil,133,124,94
Soil,135,113,96
Soil,139,110,99
Soil,144,116,102
Soil,151,115,114
Soil,159,122,126
Soil,172,143,138
Soil,184,178,127
Soil,194,194,112
Soil,196,157,96
Soil,196,142,102
Soil,196,142,117
Soil,210,165,131
Soil,227,181,144
Soil,245,196,157
Soil,255,209,171
Soil,255,228,179
Soil,255,252,181
Soil,255,255,184
Soil,255,255,186
Soil,255,254,183
Soil,255,255,181
Soil,255,255,179
Soil,255,247,176
Soil,255,239,173
Soil,255,235,170
Soil,255,228,174
Soil,255,230,178
Soil,255,241,184
Soil,255,245,184
Soil,255,249,183
Soil,255,255,182
Soil,251,231,163
Soil,232,197,142
Soil,209,152,123
Soil,187,146,128
Soil,171,160,144
Soil,202,202,161
Soil,232,222,174
Soil,255,227,182
Soil,255,227,191
Soil,255,243,200
Soil,255,255,210
Soil,255,255,221
Soil,255,255,224
Soil,255,255,212
Soil,255,255,201
Soil,255,255,191
Soil,255,255,192
Soil,255,255,193
Soil,255,255,194
Soil,255,255,191
Soil,255,255,189
Soil,255,245,186
Soil,255,231,181
Soil,255,228,176
Soil,255,242,174
Soil,255,254,183
Soil,255,255,195
Soil,255,252,206
Soil,255,247,205
Soil,255,245,198
Soil,255,244,190
Soil,255,248,186
Soil,255,255,185
Soil,255,249,184
Soil,255,246,184
Soil,255,249,186
Soil,255,253,189
Soil,255,252,189
Soil,255,241,186
Soil,255,236,183
Soil,255,235,181
Soil,255,243,184
Soil,255,250,186
Soil,255,255,188
Soil,255,246,184
Soil,255,229,190
Soil,255,237,200
Soil,255,242,191
Soil,255,251,181
Soil,255,255,171
Soil,255,255,172
Soil,255,253,175
Soil,255,254,179
Soil,255,250,179
Soil,255,245,176
Soil,255,230,174
Soil,255,226,171
Soil,255,232,167
Soil,255,233,164
Soil,255,233,163
Soil,255,234,166
Soil,255,245,171
Soil,255,252,174
Soil,255,235,172
Soil,255,235,170
Soil,255,242,168
Soil,255,246,164
Soil,255,241,161
Soil,255,229,158
Soil,251,212,150
Soil,246,204,141
Soil,248,212,132
Soil,249,193,140
Soil,251,174,152
Soil,252,188,163
Soil,254,204,168
Soil,255,222,169
Soil,255,217,171
Soil,255,219,171
Soil,255,227,168
Soil,254,221,166
Soil,242,216,166
Soil,228,212,171
Soil,231,199,176
Soil,240,187,179
Soil,250,197,178
Soil,255,194,176
Soil,255,186,175
Soil,255,221,177
Soil,255,245,179
Soil,255,255,182
Soil,255,253,182
Soil,255,252,181
Soil,255,255,179
Soil,255,253,179
Soil,255,247,178
Soil,255,251,177
Soil,255,249,178
Soil,255,244,180
Soil,255,241,181
Soil,255,238,181
Soil,255,238,178
Soil,255,232,175
Soil,255,229,172
Soil,255,229,168
Soil,255,226,165
Soil,255,220,162
Soil,255,212,163
Soil,255,210,164
Soil,255,211,165
Soil,255,214,161
Soil,253,209,157
Soil,242,196,154
Soil,230,184,151
Soil,227,180,146
Soil,242,189,140
Soil,255,218,152
Soil,255,250,169
Soil,255,255,187
Soil,255,252,188
Soil,255,227,179
Soil,255,228,171
Soil,255,228,168
Soil,255,226,174
Soil,255,228,180
Soil,255,242,180
Soil,255,251,188
Soil,255,251,189
Soil,255,247,190
Soil,255,241,191
Soil,255,240,189
Soil,255,243,187
Soil,255,250,185
Soil,255,251,183
Soil,255,249,180
Soil,255,244,178
Soil,255,243,177
Soil,255,246,178
Soil,255,240,178
Soil,255,238,183
Soil,255,242,193
Soil,255,248,204
Soil,255,254,208
Soil,255,255,200
Soil,255,254,192
Soil,255,241,183
Soil,255,229,175
Soil,255,229,169
Soil,255,237,165
Soil,255,246,174
Soil,255,247,182
Soil,255,236,189
Soil,255,249,188
Soil,255,255,187
Soil,255,251,186
Soil,255,253,195
Soil,255,255,207
Soil,255,252,219
Soil,255,255,217
Soil,255,255,207
Soil,255,242,198
Soil,255,228,189
Soil,248,236,182
Soil,224,216,175
Soil,201,185,164
Soil,176,138,149
Soil,194,151,134
Soil,218,177,127
Soil,242,224,141
Soil,255,239,156
Soil,255,244,171
Soil,255,239,180
Soil,255,236,188
Soil,255,233,194
Soil,255,225,184
Soil,255,227,175
Soil,255,237,167
Soil,255,246,172
Soil,255,254,178
Soil,255,255,184
Soil,255,255,188
Soil,255,255,191
Soil,255,255,194
Soil,255,255,189
Soil,255,250,180
Soil,255,225,173
Soil,254,198,160
Soil,233,168,143
Soil,203,143,128
Soil,174,127,115
Soil,146,121,106
Soil,161,117,96
Soil,182,123,92
Soil,200,153,103
Soil,197,150,115
Soil,184,133,124
Soil,173,126,117
Soil,163,133,110
Soil,155,147,101
Soil,147,132,100
Soil,143,129,98
Soil,144,142,96
Soil,144,140,104
Soil,150,139,114
Soil,168,144,124
Soil,186,154,135
Soil,205,167,146
Soil,223,193,159
Soil,242,212,166
Soil,255,228,171
Soil,255,224,175
Soil,255,226,178
Soil,255,233,180
Soil,255,244,182
Soil,255,251,184
Soil,255,252,184
Soil,255,244,184
Soil,255,237,183
Soil,255,244,181
Soil,255,245,179
Soil,255,242,177
Soil,255,241,187
Soil,255,241,196
Soil,255,242,206
Soil,255,244,194
Soil,255,249,179
Soil,255,255,165
Soil,255,250,165
Soil,255,239,171
Soil,255,255,175
Soil,255,255,179
Soil,255,246,181
Soil,255,225,183
Soil,255,223,183
Soil,255,240,180
Soil,255,245,176
Soil,255,248,175
Soil,255,252,176
Soil,255,255,179
Soil,255,255,180
Soil,255,247,174
Soil,255,238,168
Soil,255,240,163
Soil,255,242,161
Soil,255,236,158
Soil,255,220,155
Soil,245,206,148
Soil,238,198,141
Soil,239,201,134
Soil,241,181,140
Soil,242,164,151
Soil,245,193,162
Soil,247,215,167
Soil,249,233,167
Soil,251,223,168
Soil,253,223,168
Soil,255,235,165
Soil,254,227,163
Soil,251,220,163
Soil,246,219,169
Soil,248,210,176
Soil,253,204,180
Soil,255,213,179
Soil,255,211,178
Soil,255,203,177
Soil,255,229,175
Soil,255,245,174
Soil,255,251,174
Soil,255,244,173
Soil,255,242,171
Soil,255,253,170
Soil,255,250,172
Soil,255,245,173
Soil,255,251,175
Soil,255,250,177
Soil,255,244,180
Soil,255,240,183
Soil,255,237,182
Soil,255,234,179
Soil,255,228,175
Soil,255,225,171
Soil,255,226,169
Soil,255,224,167
Soil,255,221,165
Soil,255,215,165
Soil,255,211,165
Soil,254,210,165
Soil,252,211,160
Soil,246,207,156
Soil,235,196,151
Soil,224,184,147
Soil,222,178,144
Soil,240,188,142
Soil,255,221,155
Soil,255,255,176
Soil,255,249,197
Soil,255,236,200
Soil,255,217,187
Soil,255,223,175
Soil,255,225,169
Soil,255,220,176
Soil,255,239,165
Soil,255,241,176
Soil,255,249,186
Soil,255,252,190
Soil,255,253,195
Soil,255,251,199
Soil,255,247,195
Soil,255,245,187
Soil,255,247,181
Soil,255,250,177
Soil,255,251,174
Soil,255,249,172
Soil,255,246,171
Soil,255,245,170
Soil,255,243,170
Soil,255,241,176
Soil,255,238,189
Soil,255,251,203
Soil,255,255,210
Soil,255,255,206
Soil,255,255,202
Soil,255,242,194
Soil,255,225,174
Soil,255,221,156
Soil,255,223,142
Soil,255,213,156
Soil,255,211,169
Soil,255,212,181
Soil,255,230,181
Soil,255,239,180
Soil,255,230,179
Soil,255,226,188
Soil,255,223,201
Soil,255,218,212
Soil,255,229,212
Soil,255,240,206
Soil,255,193,201
Soil,255,190,199
Soil,235,219,199
Soil,218,219,198
Soil,200,201,187
Soil,181,161,166
Soil,201,165,145
Soil,227,186,135
Soil,252,225,143
Soil,255,236,152
Soil,255,235,162
Soil,255,227,174
Soil,255,226,186
Soil,255,226,198
Soil,255,220,186
Soil,255,222,175
Soil,255,233,163
Soil,255,247,172
Soil,255,252,181
Soil,255,246,190
Soil,255,246,195
Soil,255,248,199
Soil,255,255,202
Soil,255,255,194
Soil,255,254,179
Soil,255,215,166
Soil,228,177,150
Soil,202,139,131
Soil,178,122,112
Soil,153,110,100
Soil,126,104,95
Soil,140,103,90
Soil,164,107,87
Soil,189,127,94
Soil,192,129,102
Soil,184,123,109
Soil,177,129,106
Soil,169,146,102
Soil,162,176,98
Soil,154,157,99
Soil,151,153,100
Soil,156,167,101
Soil,159,160,111
Soil,167,152,122
Soil,184,149,132
Soil,201,160,140
Soil,218,178,147
Soil,232,202,156
Soil,248,216,163
Soil,255,224,170
Soil,255,222,176
Soil,255,226,179
Soil,255,238,180
Soil,255,250,181
Soil,255,255,182
Soil,255,246,183
Soil,255,233,185
Soil,255,226,186
Soil,255,244,186
Soil,255,253,186
Soil,255,255,186
Soil,255,254,194
Soil,255,250,203
Soil,255,245,212
Soil,255,241,196
Soil,255,236,178
Soil,255,228,160
Soil,255,208,160
Soil,255,199,166
Soil,255,242,172
Soil,255,255,179
Soil,255,255,186
Soil,255,244,193
Soil,255,244,195
Soil,255,255,191
Soil,255,255,188
Soil,255,255,186
Soil,255,255,186
Soil,255,255,187
Soil,255,255,185
Soil,255,246,176
Soil,255,237,167
Soil,255,238,159
Soil,255,238,158
Soil,255,229,156
Soil,255,213,154
Soil,239,210,152
Soil,230,209,149
Soil,231,211,146
Soil,232,201,151
Soil,234,194,157
Soil,238,216,164
Soil,241,220,168
Soil,244,216,168
Soil,245,204,169
Soil,246,207,169
Soil,247,225,167
Soil,253,222,165
Soil,255,218,165
Soil,255,216,171
Soil,255,213,177
Soil,255,212,181
Soil,255,219,181
Soil,255,220,180
Soil,255,218,179
Soil,255,237,174
Soil,255,246,169
Soil,255,241,165
Soil,255,229,163
Soil,255,224,161
Soil,255,237,161
Soil,255,236,164
Soil,255,231,168
Soil,255,237,172
Soil,255,240,176
Soil,255,240,181
Soil,255,238,185
Soil,255,237,185
Soil,255,235,180
Soil,255,229,175
Soil,255,225,171
Soil,255,225,171
Soil,255,224,169
Soil,255,222,169
Soil,255,218,167
Soil,254,214,166
Soil,250,210,165
Soil,247,210,161
Soil,240,206,157
Soil,229,197,153
Soil,218,188,148
Soil,216,182,143
Soil,239,179,139
Soil,255,200,149
Soil,255,227,165
Soil,255,230,182
Soil,255,228,186
Soil,255,223,180
Soil,255,231,173
Soil,255,236,172
Soil,255,248,161
Soil,255,245,170
Soil,255,252,179
Soil,255,255,184
Soil,255,255,189
Soil,255,255,194
Soil,255,252,193
Soil,255,244,190
Soil,255,245,187
Soil,255,249,183
Soil,255,255,180
Soil,255,255,176
Soil,255,252,173
Soil,255,246,170
Soil,255,249,167
Soil,255,248,173
Soil,255,241,186
Soil,255,255,201
Soil,255,255,211
Soil,255,255,210
Soil,255,255,210
Soil,255,244,204
Soil,255,217,173
Soil,255,205,143
Soil,255,199,120
Soil,255,177,138
Soil,255,190,156
Soil,255,230,174
Soil,255,245,174
Soil,255,248,173
Soil,255,235,172
Soil,255,211,181
Soil,255,201,194
Soil,255,220,205
Soil,255,232,208
Soil,255,237,206
Soil,255,198,204
Soil,255,192,207
Soil,242,214,215
Soil,224,224,222
Soil,207,217,213
Soil,190,188,186
Soil,209,182,159
Soil,235,187,143
Soil,255,210,147
Soil,255,222,151
Soil,255,226,157
Soil,255,216,164
Soil,255,217,173
Soil,255,223,181
Soil,255,222,174
Soil,255,224,166
Soil,255,230,159
Soil,255,225,164
Soil,255,221,170
Soil,255,217,178
Soil,255,229,184
Soil,255,244,190
Soil,255,254,197
Soil,255,251,189
Soil,255,240,174
Soil,236,200,159
Soil,202,160,141
Soil,168,120,122
Soil,153,109,102
Soil,136,101,89
Soil,119,93,86
Soil,127,96,84
Soil,143,105,83
Soil,160,118,86
Soil,162,119,90
Soil,158,116,94
Soil,154,118,95
Soil,151,127,95
Soil,149,143,94
Soil,146,137,99
Soil,150,141,102
Soil,159,160,105
Soil,169,163,117
Soil,179,163,129
Soil,193,161,141
Soil,206,169,146
Soil,221,183,149
Soil,234,201,153
Soil,247,214,160
Soil,255,221,169
Soil,255,221,177
Soil,255,228,181
Soil,255,244,181
Soil,255,255,181
Soil,255,255,183
Soil,255,238,185
Soil,255,215,188
Soil,255,203,191
Soil,255,237,196
Soil,255,255,199
Soil,255,255,203
Soil,255,255,204
Soil,255,255,206
Soil,255,248,209
Soil,255,239,199
Soil,255,226,186
Soil,255,205,173
Soil,251,207,176
Soil,242,217,183
Soil,255,255,190
Soil,255,255,194
Soil,255,255,197
Soil,255,255,202
Soil,255,255,203
Soil,255,255,201
Soil,255,255,199
Soil,255,255,197
Soil,255,255,197
Soil,255,255,196
Soil,255,248,191
Soil,255,224,179
Soil,255,223,166
Soil,255,233,155
Soil,255,241,154
Soil,255,235,154
Soil,255,217,153
Soil,244,216,156
Soil,235,214,158
Soil,233,210,159
Soil,231,205,161
Soil,231,203,163
Soil,234,219,166
Soil,237,214,168
Soil,240,198,169
Soil,241,194,171
Soil,242,200,171
Soil,243,219,170
Soil,253,216,169
Soil,255,211,169
Soil,255,206,174
Soil,255,208,178
Soil,255,211,182
Soil,255,212,182
Soil,255,214,182
Soil,255,215,181
Soil,255,225,175
Soil,255,233,168
Soil,255,238,162
Soil,255,232,160
Soil,255,230,159
Soil,255,238,158
Soil,255,233,162
Soil,255,226,168
Soil,255,226,175
Soil,255,230,179
Soil,255,236,181
Soil,255,238,184
Soil,255,237,184
Soil,255,235,179
Soil,255,229,174
Soil,255,225,171
Soil,255,226,171
Soil,255,226,172
Soil,255,225,172
Soil,255,221,169
Soil,255,217,167
Soil,249,212,165
Soil,244,214,161
Soil,236,208,158
Soil,225,195,154
Soil,214,187,148
Soil,213,184,143
Soil,236,186,137
Soil,255,200,143
Soil,255,218,155
Soil,255,222,167
Soil,255,222,173
Soil,255,221,173
Soil,255,231,172
Soil,255,239,174
Soil,255,236,157
Soil,255,236,165
Soil,255,244,173
Soil,255,255,178
Soil,255,255,183
Soil,255,255,188
Soil,255,249,191
Soil,255,240,194
Soil,255,245,195
Soil,255,252,193
Soil,255,255,189
Soil,255,255,185
Soil,255,255,180
Soil,255,249,175
Soil,255,255,171
Soil,255,255,174
Soil,255,255,185
Soil,255,255,198
Soil,255,255,207
Soil,255,255,210
Soil,255,255,212
Soil,255,246,209
Soil,255,236,188
Soil,253,215,164
Soil,255,195,143
Soil,255,200,157
Soil,255,226,172
Soil,255,255,186
Soil,255,255,183
Soil,255,255,180
Soil,255,248,176
Soil,255,216,182
Soil,255,200,190
Soil,255,242,200
Soil,255,255,203
Soil,255,255,205
Soil,255,242,207
Soil,255,230,217
Soil,255,224,231
Soil,253,232,246
Soil,233,224,239
Soil,214,198,206
Soil,223,193,174
Soil,238,195,152
Soil,254,211,151
Soil,255,212,150
Soil,255,205,151
Soil,255,189,155
Soil,255,193,159
Soil,255,207,164
Soil,255,221,161
Soil,255,224,158
Soil,255,220,155
Soil,255,198,156
Soil,255,188,158
Soil,255,195,162
Soil,255,220,169
Soil,255,244,177
Soil,255,250,185
Soil,255,236,178
Soil,255,208,164
Soil,217,178,151
Soil,175,151,137
Soil,134,126,122
Soil,127,109,107
Soil,120,99,95
Soil,112,100,92
Soil,115,98,88
Soil,122,99,87
Soil,130,109,90
Soil,133,109,94
Soil,132,107,97
Soil,132,112,98
Soil,133,114,99
Soil,137,116,100
Soil,139,124,104
Soil,147,136,108
Soil,163,154,112
Soil,177,165,123
Soil,189,173,135
Soil,198,176,148
Soil,208,179,152
Soil,218,184,151
Soil,227,190,151
Soil,238,205,157
Soil,248,223,168
Soil,255,227,179
Soil,255,237,184
Soil,255,254,182
Soil,255,255,182
Soil,255,254,183
Soil,255,229,188
Soil,255,222,193
Soil,255,223,197
Soil,255,248,205
Soil,255,255,212
Soil,255,255,219
Soil,255,255,214
Soil,255,255,209
Soil,255,252,206
Soil,255,242,202
Soil,255,227,197
Soil,255,199,191
Soil,239,228,200
